run_id,replicate_id,step,timestamp_utc,interval_end_utc,observed_time_utc,ingest_time_utc,site_id,mode,evidence_class,active_wan_id,wan_state,wan_capacity_mbps,offered_load_mbps,throughput_mbps,queue_delay_ms,rtt_ms,jitter_ms,loss_pct,failover_active,vpn_state,vpn_latency_ms,vpn_loss_pct,ap_total,ap_online,wifi_clients,mean_rssi_dbm,channel_util_pct,retry_pct,auth_failures,roaming_events,rogue_ap_count,assets_ready,assets_degraded,flows_per_s,scan_rate_pps,lateral_events,c2_beacons,power_state_start,power_state_end,mains_present,ats_transitions,soc_pct,soh_pct,pack_ocv_v,pack_voltage_v,pack_current_a,cell_ocv_min_v,cell_ocv_max_v,cell_min_v,cell_max_v,cell_imbalance_mv,battery_temp_c,load_w,shed_groups,autonomy_min,protection_trip,charge_state,detector_score,detector_alert,alert_latency_s,quality_flags,telemetry_gap_marker
power-outage,0,378,2026-09-03T09:06:18Z,2026-09-03T09:06:19Z,2026-09-03T09:06:18Z,2026-09-03T09:06:19Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,70.235,69.55,0.0,21.13,0.0919,0.095,0,UP,4.0,0.0,6,6,64,-60.1,26.832,8.421,0,0,0,32,0,64.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,379,2026-09-03T09:06:19Z,2026-09-03T09:06:20Z,2026-09-03T09:06:19Z,2026-09-03T09:06:20Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,93.5457,94.68,0.0,17.29,0.9259,0.066,0,UP,4.0,0.0,48,12,72,-61.6,19.575,6.144,0,3,0,7,0,161.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.53,92.0,51.1532,50.9727,2.0123,3.82409,3.94409,3.81021,3.93021,120.0,23.4,143.601,3,55.317,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,379,2026-09-03T09:06:19Z,2026-09-03T09:06:20Z,2026-09-03T09:06:19Z,2026-09-03T09:06:20Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,72.9305,72.87,0.0,20.82,0.2388,0.128,0,UP,4.0,0.0,6,6,67,-62.4,25.881,8.652,0,1,0,32,0,47.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,380,2026-09-03T09:06:20Z,2026-09-03T09:06:21Z,2026-09-03T09:06:20Z,2026-09-03T09:06:21Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,92.523,93.02,0.0,16.34,0.4704,0.11,0,UP,4.0,0.0,48,12,45,-62.3,17.811,5.194,0,2,0,7,0,212.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.43,92.0,51.153,50.9736,2.0006,3.82408,3.94408,3.81027,3.93027,120.0,23.4,142.766,3,55.343,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,380,2026-09-03T09:06:20Z,2026-09-03T09:06:21Z,2026-09-03T09:06:20Z,2026-09-03T09:06:21Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,83.1954,83.51,0.0,21.99,0.9507,0.098,0,UP,4.0,0.0,6,6,25,-62.3,17.207,5.039,0,0,0,32,0,56.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,381,2026-09-03T09:06:21Z,2026-09-03T09:06:22Z,2026-09-03T09:06:21Z,2026-09-03T09:06:22Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,95.9067,94.36,0.0,19.76,3.4397,0.056,0,UP,4.0,0.0,48,12,42,-62.0,17.289,4.962,0,3,0,7,0,196.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.53,92.0,51.1529,50.972,2.0165,3.82407,3.94407,3.81015,3.93015,120.0,23.4,143.901,3,55.306,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,381,2026-09-03T09:06:21Z,2026-09-03T09:06:22Z,2026-09-03T09:06:21Z,2026-09-03T09:06:22Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,67.5689,67.66,0.0,22.44,1.6211,0.1,0,UP,4.0,0.0,6,6,37,-62.9,22.365,7.232,0,0,0,32,0,37.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,382,2026-09-03T09:06:22Z,2026-09-03T09:06:23Z,2026-09-03T09:06:22Z,2026-09-03T09:06:23Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,69.3215,69.75,0.0,16.62,0.9591,0.12,0,UP,4.0,0.0,48,48,224,-61.9,17.839,5.591,2,3,0,7,0,149.0,0.0,0,0,LOAD_SHED,BATTERY,0,1,81.49,92.0,51.1527,50.9749,1.9825,3.82405,3.94405,3.81037,3.93037,120.0,23.4,141.481,,694.209,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,382,2026-09-03T09:06:22Z,2026-09-03T09:06:23Z,2026-09-03T09:06:22Z,2026-09-03T09:06:23Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,68.9698,69.56,0.0,24.15,2.3468,0.124,0,UP,4.0,0.0,6,6,23,-60.9,16.096,5.127,0,0,0,32,0,57.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,383,2026-09-03T09:06:23Z,2026-09-03T09:06:24Z,2026-09-03T09:06:23Z,2026-09-03T09:06:24Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,111.7559,111.45,0.0,16.39,0.1857,0.101,0,UP,4.0,0.0,48,48,242,-62.5,18.733,5.818,1,0,0,7,0,143.0,0.0,0,0,BATTERY,BATTERY,0,1,81.49,92.0,51.1507,48.8242,25.9363,3.8239,3.9439,3.64494,3.76494,120.0,23.4,1772.635,,55.407,OCP_DSG,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,383,2026-09-03T09:06:23Z,2026-09-03T09:06:24Z,2026-09-03T09:06:23Z,2026-09-03T09:06:24Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,66.9099,66.55,0.0,23.27,1.8976,0.086,0,UP,4.0,0.0,6,6,40,-58.8,22.668,5.955,0,0,0,32,0,41.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,384,2026-09-03T09:06:24Z,2026-09-03T09:06:25Z,2026-09-03T09:06:24Z,2026-09-03T09:06:25Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,80.186,80.08,0.0,18.66,1.7298,0.061,0,UP,4.0,0.0,48,12,36,-61.1,16.328,4.731,0,1,0,7,0,139.0,0.0,0,0,BATTERY,LOAD_SHED,0,1,81.49,92.0,51.1506,50.9702,2.0112,3.82389,3.94389,3.81001,3.93001,120.0,23.5,143.513,3,55.306,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,384,2026-09-03T09:06:24Z,2026-09-03T09:06:25Z,2026-09-03T09:06:24Z,2026-09-03T09:06:25Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,70.194,71.05,0.0,21.39,0.9754,0.102,0,UP,4.0,0.0,6,6,43,-62.5,18.872,6.253,0,0,0,32,0,65.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,385,2026-09-03T09:06:25Z,2026-09-03T09:06:26Z,2026-09-03T09:06:25Z,2026-09-03T09:06:26Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,90.239,89.75,0.0,17.13,0.9777,0.059,0,UP,4.0,0.0,48,12,68,-60.3,18.622,5.849,1,0,0,7,0,234.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.41,92.0,51.1504,50.9699,2.0119,3.82388,3.94388,3.80999,3.92999,120.0,23.5,143.566,3,55.303,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,385,2026-09-03T09:06:25Z,2026-09-03T09:06:26Z,2026-09-03T09:06:25Z,2026-09-03T09:06:26Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,63.9427,64.45,0.0,22.73,1.4985,0.103,0,UP,4.0,0.0,6,6,40,-64.8,22.638,6.921,1,0,0,32,0,60.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,386,2026-09-03T09:06:26Z,2026-09-03T09:06:27Z,2026-09-03T09:06:26Z,2026-09-03T09:06:27Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,91.6499,92.14,0.0,19.03,2.7978,0.09,0,UP,4.0,0.0,48,12,55,-63.6,18.955,5.89,1,0,0,7,0,144.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.51,92.0,51.1502,50.9735,1.9701,3.82386,3.94386,3.81027,3.93027,120.0,23.5,140.592,3,55.395,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,386,2026-09-03T09:06:26Z,2026-09-03T09:06:27Z,2026-09-03T09:06:26Z,2026-09-03T09:06:27Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,65.369,65.35,0.0,21.53,1.2301,0.115,0,UP,4.0,0.0,6,6,21,-60.6,17.233,4.71,1,0,0,32,0,90.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,387,2026-09-03T09:06:27Z,2026-09-03T09:06:28Z,2026-09-03T09:06:27Z,2026-09-03T09:06:28Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,80.8472,80.67,0.0,15.84,0.4449,0.125,0,UP,4.0,0.0,48,12,49,-62.1,17.745,5.295,0,0,0,7,0,175.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.46,92.0,51.1501,50.9689,2.02,3.82385,3.94385,3.80991,3.92991,120.0,23.5,144.136,3,55.284,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,387,2026-09-03T09:06:27Z,2026-09-03T09:06:28Z,2026-09-03T09:06:27Z,2026-09-03T09:06:28Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,82.8104,82.44,0.0,22.18,1.1583,0.101,0,UP,4.0,0.0,6,6,39,-59.5,21.424,5.799,0,0,0,32,0,85.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,388,2026-09-03T09:06:28Z,2026-09-03T09:06:29Z,2026-09-03T09:06:28Z,2026-09-03T09:06:29Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,127.7725,129.19,0.0,16.18,0.4258,0.098,0,UP,4.0,0.0,48,12,65,-61.5,20.502,5.664,1,0,0,7,0,166.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.41,92.0,51.1499,50.9704,2.0007,3.82384,3.94384,3.81003,3.93003,120.0,23.5,142.769,3,55.326,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,388,2026-09-03T09:06:28Z,2026-09-03T09:06:29Z,2026-09-03T09:06:28Z,2026-09-03T09:06:29Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,87.2456,87.38,0.0,22.96,1.6811,0.117,0,UP,4.0,0.0,6,6,49,-60.7,22.898,7.25,1,0,0,32,0,96.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,389,2026-09-03T09:06:29Z,2026-09-03T09:06:30Z,2026-09-03T09:06:29Z,2026-09-03T09:06:30Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,89.9961,90.34,0.0,15.56,0.2705,0.052,0,UP,4.0,0.0,48,12,78,-63.1,20.886,6.29,0,1,0,7,0,130.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.47,92.0,51.1497,50.9686,2.0195,3.82382,3.94382,3.80989,3.92989,120.0,23.3,144.103,3,55.283,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,389,2026-09-03T09:06:29Z,2026-09-03T09:06:30Z,2026-09-03T09:06:29Z,2026-09-03T09:06:30Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,70.4251,69.54,0.0,22.95,1.4218,0.124,0,UP,4.0,0.0,6,6,40,-61.9,20.845,6.07,0,1,0,32,0,85.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,390,2026-09-03T09:06:30Z,2026-09-03T09:06:31Z,2026-09-03T09:06:30Z,2026-09-03T09:06:31Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,232.2993,232.1,0.0,,1.0481,0.057,0,UP,4.0,0.0,48,12,57,-62.2,18.616,5.631,0,1,0,7,0,168.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.5,92.0,51.1496,50.9691,2.0122,3.82381,3.94381,3.80993,3.92993,120.0,23.4,143.58,3,55.299,,DISCHARGE,0.0,0,,SYNTHETIC|GAP|MISSING_MCAR,0
power-outage,0,390,2026-09-03T09:06:30Z,2026-09-03T09:06:31Z,2026-09-03T09:06:30Z,2026-09-03T09:06:31Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,232.2993,232.1,0.0,,1.0481,0.057,0,UP,4.0,0.0,48,12,57,-62.2,18.616,5.631,0,1,0,7,0,168.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.5,92.0,51.1496,50.9691,2.0122,3.82381,3.94381,3.80993,3.92993,120.0,23.4,143.58,3,55.299,,DISCHARGE,0.0,0,,SYNTHETIC|GAP|MISSING_MCAR|DUPLICATE,0
power-outage,0,390,2026-09-03T09:06:30Z,2026-09-03T09:06:31Z,2026-09-03T09:06:30Z,2026-09-03T09:06:31Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,90.1619,90.22,0.0,21.58,0.2294,0.09,0,UP,4.0,0.0,6,6,51,-63.0,24.286,7.432,0,0,0,32,0,124.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,391,2026-09-03T09:06:31Z,2026-09-03T09:06:32Z,2026-09-03T09:06:31Z,2026-09-03T09:06:32Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,108.122,107.49,0.0,15.96,0.4796,0.092,0,UP,4.0,0.0,48,12,53,-62.9,18.71,6.107,0,1,0,7,0,125.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.48,92.0,51.1494,50.9649,2.0571,3.8238,3.9438,3.8096,3.9296,120.0,23.7,146.772,3,55.198,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,391,2026-09-03T09:06:31Z,2026-09-03T09:06:32Z,2026-09-03T09:06:31Z,2026-09-03T09:06:32Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,57.0735,57.65,0.0,21.16,0.1574,0.115,0,UP,4.0,0.0,6,6,42,-61.3,22.194,6.108,0,0,0,32,0,61.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,392,2026-09-03T09:06:32Z,2026-09-03T09:06:33Z,2026-09-03T09:06:32Z,2026-09-03T09:06:33Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,115.1978,115.17,0.0,15.97,0.4315,0.085,0,UP,4.0,0.0,48,12,23,-62.1,12.976,4.132,0,0,0,7,0,154.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.51,92.0,51.1492,50.9707,1.9906,3.82379,3.94379,3.81005,3.93005,120.0,23.5,142.047,3,55.345,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,392,2026-09-03T09:06:32Z,2026-09-03T09:06:33Z,2026-09-03T09:06:32Z,2026-09-03T09:06:33Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,60.1864,60.44,0.0,23.96,2.9884,0.078,0,UP,4.0,0.0,6,6,60,-61.7,25.425,7.221,0,0,0,32,0,83.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,393,2026-09-03T09:06:33Z,2026-09-03T09:06:34Z,2026-09-03T09:06:33Z,2026-09-03T09:06:34Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,145.771,147.06,0.0,17.4,1.2576,0.073,0,UP,4.0,0.0,48,12,33,-61.3,16.447,4.637,0,0,0,7,0,186.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.44,92.0,51.149,50.9686,2.0119,3.82377,3.94377,3.80989,3.92989,120.0,23.4,143.558,3,55.297,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,393,2026-09-03T09:06:33Z,2026-09-03T09:06:34Z,2026-09-03T09:06:33Z,2026-09-03T09:06:34Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,94.9792,94.98,0.0,21.2,0.1237,0.114,0,UP,4.0,0.0,6,6,44,-60.5,21.022,6.694,0,0,0,32,0,63.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,394,2026-09-03T09:06:34Z,2026-09-03T09:06:35Z,2026-09-03T09:06:34Z,2026-09-03T09:06:35Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,124.1252,124.24,0.0,17.26,1.0248,0.09,0,UP,4.0,0.0,48,12,41,-61.5,18.563,5.176,2,1,0,7,0,196.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.48,92.0,51.1489,50.9692,2.0028,3.82376,3.94376,3.80994,3.92994,120.0,23.5,142.911,3,55.316,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,394,2026-09-03T09:06:34Z,2026-09-03T09:06:35Z,2026-09-03T09:06:34Z,2026-09-03T09:06:35Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,59.9453,60.15,0.0,20.87,0.1805,0.097,0,UP,4.0,0.0,6,6,26,-62.0,16.504,5.518,0,0,0,32,0,40.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,395,2026-09-03T09:06:35Z,2026-09-03T09:06:36Z,2026-09-03T09:06:35Z,2026-09-03T09:06:36Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,99.7173,99.86,0.0,16.59,0.233,0.069,0,UP,4.0,0.0,48,12,77,-62.2,20.41,6.565,0,0,0,7,0,137.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.39,92.0,51.1487,50.9708,1.9835,3.82375,3.94375,3.81006,3.93006,120.0,23.4,141.536,3,55.358,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,395,2026-09-03T09:06:35Z,2026-09-03T09:06:36Z,2026-09-03T09:06:35Z,2026-09-03T09:06:36Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,60.8162,60.87,0.0,21.68,0.7244,0.089,0,UP,4.0,0.0,6,6,90,-62.1,30.004,9.585,1,0,0,32,0,62.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,396,2026-09-03T09:06:36Z,2026-09-03T09:06:37Z,2026-09-03T09:06:36Z,2026-09-03T09:06:37Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,106.1517,106.12,0.0,17.03,1.3512,0.086,0,UP,4.0,0.0,48,12,31,-62.2,15.148,4.74,0,0,0,7,0,105.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.51,92.0,51.1485,50.9656,2.0398,3.82373,3.94373,3.80966,3.92966,120.0,23.5,145.539,3,55.232,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,396,2026-09-03T09:06:36Z,2026-09-03T09:06:37Z,2026-09-03T09:06:36Z,2026-09-03T09:06:37Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,82.6799,83.82,0.0,22.2,0.2722,0.095,0,UP,4.0,0.0,6,6,43,-61.6,23.478,5.938,0,0,0,32,0,54.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,397,2026-09-03T09:06:37Z,2026-09-03T09:06:38Z,2026-09-03T09:06:37Z,2026-09-03T09:06:38Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,84.2756,84.8,0.0,18.4,2.2894,0.065,0,UP,4.0,0.0,48,12,57,-60.5,17.306,5.385,0,0,0,7,0,97.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.47,92.0,51.1484,50.9698,1.991,3.82372,3.94372,3.80998,3.92998,120.0,23.4,142.071,3,55.34,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,397,2026-09-03T09:06:37Z,2026-09-03T09:06:38Z,2026-09-03T09:06:37Z,2026-09-03T09:06:38Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,66.1475,67.13,0.0,26.04,4.8952,0.116,0,UP,4.0,0.0,6,6,37,-61.7,18.278,6.365,0,0,0,32,0,56.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,398,2026-09-03T09:06:38Z,2026-09-03T09:06:39Z,2026-09-03T09:06:38Z,2026-09-03T09:06:39Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,99.2919,99.61,0.0,17.33,0.7252,0.084,0,UP,4.0,0.0,48,12,52,-60.5,18.588,4.96,0,0,0,7,0,130.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.46,92.0,51.1482,50.9691,1.9963,3.82371,3.94371,3.80993,3.92993,120.0,23.5,142.446,3,55.327,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,398,2026-09-03T09:06:38Z,2026-09-03T09:06:39Z,2026-09-03T09:06:38Z,2026-09-03T09:06:39Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,61.3371,60.2,0.0,20.63,0.027,0.08,0,UP,4.0,0.0,6,6,37,-62.5,20.334,5.724,0,2,0,32,0,75.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,399,2026-09-03T09:06:39Z,2026-09-03T09:06:40Z,2026-09-03T09:06:39Z,2026-09-03T09:06:40Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,94.3812,94.32,0.0,17.11,0.4082,0.105,0,UP,4.0,0.0,48,48,174,-62.2,16.772,5.136,3,4,0,7,0,160.0,0.0,0,0,LOAD_SHED,BATTERY,0,1,81.46,92.0,51.148,50.9705,1.9789,3.8237,3.9437,3.81004,3.93004,120.0,23.5,141.208,,695.239,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,399,2026-09-03T09:06:39Z,2026-09-03T09:06:40Z,2026-09-03T09:06:39Z,2026-09-03T09:06:40Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,58.9589,59.29,0.0,23.62,2.4196,0.094,0,UP,4.0,0.0,6,6,60,-60.0,25.028,7.761,0,1,0,32,0,34.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,400,2026-09-03T09:06:40Z,2026-09-03T09:06:41Z,2026-09-03T09:06:40Z,2026-09-03T09:06:41Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,124.5335,123.65,0.0,17.5,1.8665,0.099,0,UP,4.0,0.0,48,48,245,-61.3,18.724,5.831,0,1,0,7,0,137.0,0.0,0,0,BATTERY,BATTERY,0,1,81.48,92.0,51.1461,48.8168,25.9672,3.82354,3.94354,3.64437,3.76437,120.0,23.5,1774.477,,55.324,OCP_DSG,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,400,2026-09-03T09:06:40Z,2026-09-03T09:06:41Z,2026-09-03T09:06:40Z,2026-09-03T09:06:41Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,60.525,60.28,0.0,22.6,1.2079,0.09,0,UP,4.0,0.0,6,6,42,-62.5,22.824,6.97,0,0,0,32,0,49.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,401,2026-09-03T09:06:41Z,2026-09-03T09:06:42Z,2026-09-03T09:06:41Z,2026-09-03T09:06:42Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,116.566,117.27,0.0,16.34,0.2162,0.048,0,UP,4.0,0.0,48,12,57,-61.8,17.799,5.52,2,3,0,7,0,134.0,0.0,0,0,BATTERY,LOAD_SHED,0,1,81.36,92.0,51.1459,50.9619,2.0512,3.82353,3.94353,3.80938,3.92938,120.0,23.4,146.346,3,55.193,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,401,2026-09-03T09:06:41Z,2026-09-03T09:06:42Z,2026-09-03T09:06:41Z,2026-09-03T09:06:42Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,62.7471,64.1,0.0,21.75,0.0585,0.133,0,UP,4.0,0.0,6,6,56,-61.4,24.88,7.851,0,0,0,32,0,84.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,402,2026-09-03T09:06:42Z,2026-09-03T09:06:43Z,2026-09-03T09:06:42Z,2026-09-03T09:06:43Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,150.7285,151.86,0.0,16.54,0.645,0.114,0,UP,4.0,0.0,48,12,53,-63.0,17.376,5.576,0,2,0,7,0,148.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.47,92.0,51.1457,50.9691,1.9691,3.82352,3.94352,3.80993,3.92993,120.0,23.5,140.506,3,55.374,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,402,2026-09-03T09:06:42Z,2026-09-03T09:06:43Z,2026-09-03T09:06:42Z,2026-09-03T09:06:43Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,88.4793,88.87,0.0,21.91,1.032,0.101,0,UP,4.0,0.0,6,6,47,-59.2,22.344,6.399,0,0,0,32,0,37.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,403,2026-09-03T09:06:43Z,2026-09-03T09:06:44Z,2026-09-03T09:06:43Z,2026-09-03T09:06:44Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,85.6184,84.72,0.0,16.75,0.0931,0.098,0,UP,4.0,0.0,48,12,53,-62.8,17.801,5.809,0,2,0,7,0,101.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.39,92.0,51.1456,50.9682,1.977,3.82351,3.94351,3.80986,3.92986,120.0,23.5,141.067,3,55.356,,DISCHARGE,0.0,0,,SYNTHETIC,0
power-outage,0,403,2026-09-03T09:06:43Z,2026-09-03T09:06:44Z,2026-09-03T09:06:43Z,2026-09-03T09:06:44Z,site_b,SIM,synthetic_demo,B-WAN-1,UP,1000.0,70.9025,70.62,0.0,22.06,1.1226,0.08,0,UP,4.0,0.0,6,6,27,-61.8,21.927,5.146,0,0,0,32,0,68.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,SYNTHETIC,0
power-outage,0,404,2026-09-03T09:06:44Z,2026-09-03T09:06:45Z,2026-09-03T09:06:44Z,2026-09-03T09:06:45Z,site_a,SIM,synthetic_demo,A-WAN-1,UP,1000.0,88.4303,87.94,0.0,16.8,1.3109,0.053,0,UP,4.0,0.0,48,12,43,-62.3,19.192,5.384,0,2,0,7,0,111.0,0.0,0,0,LOAD_SHED,LOAD_SHED,0,1,81.43,92.0,51.1454,50.9656,2.0044,3.82349,3.94349,3.80966,3.92966,120.0,23.5,143.019,3,55.294,,DISCHARGE,0.0,0,,SYNTHETIC,0
